time,product,region,count
7/17/2021 20:41,110,N,1
7/17/2021 23:19,110,N,2
7/18/2021 6:23,110,N,0
7/18/2021 19:11,110,N,1
7/18/2021 19:20,110,N,0
7/18/2021 21:53,110,N,2
7/19/2021 4:07,110,N,0
7/19/2021 14:39,110,N,1
7/19/2021 15:39,110,N,0
7/19/2021 16:50,110,N,1
7/19/2021 20:55,110,N,1
7/19/2021 21:46,110,N,1
7/19/2021 23:52,110,N,0
7/20/2021 14:08,110,N,2
7/20/2021 18:02,110,N,1
7/20/2021 18:07,110,N,1
7/20/2021 18:52,110,N,0
7/21/2021 0:22,110,N,1
7/21/2021 0:52,110,N,0
7/21/2021 8:51,110,N,0
7/21/2021 10:42,110,N,0
7/21/2021 16:12,110,N,0
7/21/2021 17:29,110,N,1
7/21/2021 17:42,110,N,2
7/21/2021 18:20,110,N,0
7/21/2021 19:27,110,N,1
7/21/2021 20:49,110,N,2
7/21/2021 20:55,110,N,0
7/21/2021 22:00,110,N,0
7/21/2021 23:35,110,N,1
7/22/2021 0:16,110,N,1
7/22/2021 2:17,110,N,2
7/22/2021 2:53,110,N,1
7/22/2021 4:48,110,N,0
7/22/2021 8:38,110,N,0
7/22/2021 9:09,110,N,0
7/22/2021 9:31,110,N,1
7/22/2021 9:35,110,N,1
7/22/2021 11:47,110,N,0
7/22/2021 15:49,110,N,1
7/22/2021 19:22,110,N,1
7/22/2021 19:49,110,N,1
7/22/2021 19:53,110,N,0
7/22/2021 20:03,110,N,0
7/23/2021 1:03,110,N,1
7/23/2021 4:06,110,N,0
7/23/2021 5:01,110,N,2
7/23/2021 7:00,110,N,1
7/23/2021 7:32,110,N,0
7/23/2021 8:35,110,N,0
7/23/2021 8:51,110,N,0
7/23/2021 8:57,110,N,3
7/23/2021 14:13,110,N,1
7/23/2021 16:42,110,N,1
7/23/2021 18:09,110,N,2
7/23/2021 18:19,110,N,0
7/24/2021 0:25,110,N,0
7/24/2021 0:49,110,N,1
7/24/2021 2:08,110,N,1
7/24/2021 2:43,110,N,0
7/24/2021 4:05,110,N,1
7/24/2021 5:14,110,N,1
7/24/2021 7:11,110,N,1
7/24/2021 9:24,110,N,0
7/24/2021 14:56,110,N,2
7/24/2021 18:15,110,N,0
7/24/2021 19:00,110,N,1
7/24/2021 19:14,110,N,1
7/24/2021 22:34,110,N,1
7/24/2021 23:33,110,N,0
7/25/2021 2:20,110,N,1
7/25/2021 4:14,110,N,0
7/25/2021 4:34,110,N,0
7/25/2021 7:23,110,N,1
7/25/2021 8:28,110,N,0
7/25/2021 12:07,110,N,1
7/25/2021 12:41,110,N,1
7/25/2021 16:23,110,N,0
7/25/2021 18:11,110,N,0
7/25/2021 19:09,110,N,1
7/25/2021 22:55,110,N,0
7/26/2021 1:22,110,N,1
7/26/2021 17:11,110,N,2
7/26/2021 18:22,110,N,0
7/27/2021 2:56,110,N,1
7/27/2021 7:30,110,N,1
7/27/2021 11:36,110,N,1
7/27/2021 12:30,110,N,1
7/27/2021 12:33,110,N,3
7/27/2021 17:26,110,N,0
7/27/2021 21:26,110,N,1
7/27/2021 22:23,110,N,0
7/28/2021 6:13,110,N,1
7/28/2021 6:31,110,N,0
7/28/2021 8:50,110,N,2
7/28/2021 9:05,110,N,0
7/28/2021 11:32,110,N,2
7/28/2021 12:31,110,N,1
7/28/2021 12:39,110,N,0
7/28/2021 13:46,110,N,0
7/28/2021 14:22,110,N,1
7/28/2021 16:17,110,N,2
7/28/2021 16:34,110,N,3
7/28/2021 18:12,110,N,1
7/28/2021 20:25,110,N,1
7/28/2021 20:43,110,N,1
7/29/2021 0:35,110,N,0
7/29/2021 1:22,110,N,0
7/29/2021 3:32,110,N,0
7/29/2021 8:56,110,N,0
7/29/2021 9:44,110,N,0
7/29/2021 10:51,110,N,0
7/29/2021 21:02,110,N,2
7/30/2021 3:56,110,N,2
7/30/2021 11:53,110,N,1
7/30/2021 13:29,110,N,1
7/30/2021 15:04,110,N,2
7/30/2021 15:30,110,N,0
7/30/2021 17:31,110,N,0
7/30/2021 18:27,110,N,0
7/31/2021 3:54,110,N,3
7/31/2021 6:42,110,N,1
7/31/2021 7:34,110,N,1
7/31/2021 8:12,110,N,1
7/31/2021 8:25,110,N,0
7/31/2021 11:00,110,N,1
7/31/2021 13:21,110,N,2
7/31/2021 15:03,110,N,0
7/31/2021 19:14,110,N,0
7/31/2021 21:52,110,N,1
8/1/2021 1:40,110,N,1
8/1/2021 2:24,110,N,1
8/1/2021 3:17,110,N,0
8/1/2021 5:40,110,N,1
8/1/2021 5:50,110,N,0
8/1/2021 11:00,110,N,1
8/1/2021 11:18,110,N,1
8/1/2021 14:59,110,N,2
8/1/2021 16:26,110,N,1
8/1/2021 19:27,110,N,0
8/1/2021 20:23,110,N,3
8/1/2021 22:38,110,N,1
8/2/2021 5:33,110,N,1
8/2/2021 7:07,110,N,0
8/2/2021 8:52,110,N,1
8/2/2021 13:09,110,N,1
8/2/2021 14:01,110,N,0
8/2/2021 17:53,110,N,1
8/2/2021 21:00,110,N,1
8/2/2021 21:00,110,N,0
8/2/2021 23:03,110,N,0
8/3/2021 0:27,110,N,0
8/3/2021 0:57,110,N,0
8/3/2021 2:06,110,N,1
8/3/2021 2:45,110,N,0
8/3/2021 6:08,110,N,1
8/3/2021 8:12,110,N,1
8/3/2021 11:14,110,N,0
8/3/2021 12:57,110,N,1
8/3/2021 16:49,110,N,0
8/3/2021 18:16,110,N,0
8/3/2021 19:31,110,N,1
8/3/2021 20:39,110,N,1
8/3/2021 21:00,110,N,2
8/3/2021 21:11,110,N,0
8/3/2021 23:19,110,N,0
8/4/2021 2:55,110,N,1
8/4/2021 4:06,110,N,1
8/4/2021 4:47,110,N,1
8/4/2021 5:52,110,N,1
8/4/2021 8:30,110,N,0
8/4/2021 10:38,110,N,1
8/4/2021 11:26,110,N,0
8/4/2021 12:02,110,N,1
8/4/2021 12:30,110,N,0
8/4/2021 14:03,110,N,0
8/4/2021 14:29,110,N,0
8/4/2021 16:17,110,N,0
8/4/2021 16:20,110,N,0
8/4/2021 16:31,110,N,1
8/4/2021 17:14,110,N,1
8/5/2021 0:36,110,N,0
8/5/2021 3:00,110,N,0
8/5/2021 8:40,110,N,1
8/5/2021 9:57,110,N,2
8/5/2021 14:12,110,N,0
8/5/2021 14:56,110,N,1
8/5/2021 20:59,110,N,3
8/6/2021 3:17,110,N,2
8/6/2021 6:07,110,N,1
8/6/2021 6:22,110,N,0
8/6/2021 8:00,110,N,2
8/6/2021 8:31,110,N,1
8/6/2021 8:40,110,N,0
8/6/2021 13:53,110,N,1
8/6/2021 21:32,110,N,0
8/6/2021 21:57,110,N,0
8/6/2021 23:16,110,N,0
8/7/2021 0:08,110,N,1
8/7/2021 1:29,110,N,0
8/7/2021 2:30,110,N,0
8/7/2021 2:54,110,N,0
8/7/2021 6:41,110,N,1
8/7/2021 7:41,110,N,1
8/7/2021 9:37,110,N,1
8/7/2021 10:19,110,N,0
8/7/2021 10:41,110,N,0
8/7/2021 11:52,110,N,1
8/7/2021 15:30,110,N,1
8/7/2021 16:53,110,N,0
8/7/2021 18:02,110,N,0
8/7/2021 18:51,110,N,2
8/8/2021 0:19,110,N,1
8/8/2021 5:25,110,N,0
8/8/2021 8:47,110,N,0
8/8/2021 12:42,110,N,1
8/8/2021 14:32,110,N,1
8/8/2021 14:52,110,N,0
8/8/2021 14:57,110,N,0
8/8/2021 18:09,110,N,0
8/8/2021 18:34,110,N,0
8/8/2021 23:29,110,N,1
8/8/2021 23:37,110,N,0
8/9/2021 1:13,110,N,0
8/9/2021 4:46,110,N,1
8/9/2021 5:32,110,N,0
8/9/2021 7:54,110,N,0
8/9/2021 11:54,110,N,0
8/9/2021 12:33,110,N,0
8/9/2021 19:34,110,N,1
8/9/2021 21:21,110,N,0
8/9/2021 23:52,110,N,1
8/10/2021 0:41,110,N,0
8/10/2021 2:34,110,N,0
8/10/2021 12:11,110,N,3
8/10/2021 12:21,110,N,1
8/10/2021 12:43,110,N,1
8/10/2021 13:55,110,N,1
8/10/2021 14:57,110,N,0
8/10/2021 16:18,110,N,1
8/10/2021 16:33,110,N,1
8/10/2021 16:49,110,N,1
8/10/2021 18:20,110,N,0
8/10/2021 21:46,110,N,0
8/10/2021 22:34,110,N,1
8/11/2021 0:50,110,N,0
8/11/2021 1:53,110,N,1
8/11/2021 8:37,110,N,0
8/11/2021 11:13,110,N,0
8/11/2021 11:27,110,N,0
8/11/2021 12:59,110,N,1
8/11/2021 14:14,110,N,0
8/11/2021 16:02,110,N,2
8/11/2021 18:39,110,N,3
8/11/2021 18:54,110,N,0
8/11/2021 19:05,110,N,0
8/11/2021 19:34,110,N,1
8/11/2021 21:40,110,N,1
8/12/2021 9:14,110,N,1
8/12/2021 9:26,110,N,0
8/12/2021 14:52,110,N,1
8/12/2021 22:39,110,N,0
8/12/2021 22:59,110,N,0
8/12/2021 23:30,110,N,0
8/13/2021 2:19,110,N,0
8/13/2021 3:18,110,N,0
8/13/2021 8:29,110,N,0
8/13/2021 9:56,110,N,0
8/13/2021 11:02,110,N,0
8/13/2021 11:10,110,N,1
8/13/2021 13:20,110,N,1
8/13/2021 16:05,110,N,0
8/13/2021 16:42,110,N,0
8/13/2021 21:35,110,N,1
8/13/2021 21:35,110,N,0
8/14/2021 1:14,110,N,0
8/14/2021 4:56,110,N,0
8/14/2021 5:36,110,N,0
8/14/2021 7:18,110,N,1
8/14/2021 8:04,110,N,1
8/14/2021 9:04,110,N,1
8/14/2021 9:31,110,N,2
8/14/2021 10:47,110,N,0
8/14/2021 17:54,110,N,1
8/14/2021 19:07,110,N,1
8/14/2021 20:41,110,N,0
8/14/2021 21:04,110,N,1
8/14/2021 23:16,110,N,0
8/15/2021 2:22,110,N,1
8/15/2021 5:58,110,N,1
8/15/2021 6:39,110,N,0
8/15/2021 9:41,110,N,0
8/15/2021 10:06,110,N,1
8/15/2021 10:29,110,N,0
8/15/2021 12:40,110,N,1
8/15/2021 13:33,110,N,1
8/15/2021 16:55,110,N,1
8/15/2021 17:49,110,N,0
8/15/2021 18:16,110,N,0
8/15/2021 21:10,110,N,0
8/15/2021 22:36,110,N,0
8/16/2021 2:36,110,N,3
8/16/2021 3:02,110,N,0
8/16/2021 5:23,110,N,1
8/16/2021 7:13,110,N,1
8/16/2021 8:18,110,N,2
8/16/2021 8:57,110,N,0
8/16/2021 10:34,110,N,1
8/16/2021 11:41,110,N,0
8/16/2021 14:15,110,N,0
8/16/2021 15:41,110,N,1
8/16/2021 18:32,110,N,0
8/16/2021 21:47,110,N,1
8/17/2021 0:43,110,N,0
8/17/2021 2:50,110,N,1
8/17/2021 6:05,110,N,0
8/17/2021 7:17,110,N,0
8/17/2021 8:38,110,N,0
8/17/2021 11:14,110,N,0
8/17/2021 13:04,110,N,1
8/17/2021 13:58,110,N,1
8/17/2021 16:32,110,N,2
8/17/2021 16:34,110,N,1
8/17/2021 17:55,110,N,0
8/17/2021 19:55,110,N,1
8/18/2021 4:43,110,N,1
8/18/2021 4:46,110,N,0
8/18/2021 5:01,110,N,1
8/18/2021 5:07,110,N,1
8/18/2021 12:41,110,N,2
8/18/2021 17:15,110,N,0
8/18/2021 17:48,110,N,0
8/18/2021 19:41,110,N,0
8/18/2021 20:01,110,N,1
8/18/2021 21:01,110,N,1
8/18/2021 22:00,110,N,0
8/18/2021 23:45,110,N,0
8/19/2021 2:50,110,N,0
8/19/2021 4:33,110,N,0
8/19/2021 14:29,110,N,0
8/19/2021 15:41,110,N,2
8/19/2021 15:48,110,N,0
8/19/2021 15:55,110,N,0
8/19/2021 17:35,110,N,0
8/19/2021 18:18,110,N,0
8/19/2021 19:05,110,N,0
8/19/2021 23:41,110,N,1
8/20/2021 1:11,110,N,2
8/20/2021 2:54,110,N,0
8/20/2021 3:32,110,N,1
8/20/2021 4:00,110,N,1
8/20/2021 4:29,110,N,0
8/20/2021 5:22,110,N,0
8/20/2021 11:16,110,N,1
8/20/2021 13:50,110,N,2
8/20/2021 14:09,110,N,1
8/20/2021 14:10,110,N,0
8/20/2021 15:02,110,N,0
8/20/2021 15:42,110,N,1
8/20/2021 17:40,110,N,0
8/20/2021 22:03,110,N,0
8/20/2021 22:56,110,N,1
8/21/2021 0:25,110,N,0
8/21/2021 1:08,110,N,0
8/21/2021 3:34,110,N,0
8/21/2021 4:55,110,N,0
8/21/2021 8:17,110,N,1
8/21/2021 8:40,110,N,0
8/21/2021 12:55,110,N,1
8/21/2021 15:21,110,N,0
8/21/2021 21:58,110,N,1
8/21/2021 22:37,110,N,1
8/22/2021 0:11,110,N,1
8/22/2021 1:01,110,N,0
8/22/2021 2:49,110,N,4
8/22/2021 4:11,110,N,0
8/22/2021 11:54,110,N,1
8/22/2021 13:08,110,N,1
8/22/2021 14:48,110,N,1
8/22/2021 16:31,110,N,2
8/22/2021 16:57,110,N,0
8/22/2021 21:17,110,N,0
8/22/2021 22:57,110,N,0
8/23/2021 1:13,110,N,0
8/23/2021 5:14,110,N,2
8/23/2021 5:33,110,N,2
8/23/2021 7:00,110,N,0
8/23/2021 10:00,110,N,0
8/23/2021 10:56,110,N,0
8/23/2021 12:17,110,N,0
8/23/2021 13:09,110,N,1
8/23/2021 13:20,110,N,3
8/23/2021 17:17,110,N,0
8/23/2021 17:33,110,N,0
8/23/2021 19:49,110,N,2
8/24/2021 1:41,110,N,0
8/24/2021 2:14,110,N,0
8/24/2021 7:10,110,N,0
8/24/2021 9:10,110,N,0
8/24/2021 10:07,110,N,1
8/24/2021 17:47,110,N,0
8/24/2021 20:50,110,N,0
8/24/2021 23:26,110,N,0
8/25/2021 2:29,110,N,1
8/25/2021 10:38,110,N,0
8/25/2021 11:59,110,N,0
8/25/2021 16:33,110,N,1
8/25/2021 19:25,110,N,0
8/26/2021 6:13,110,N,0
8/26/2021 12:56,110,N,0
8/26/2021 16:01,110,N,2
8/26/2021 19:46,110,N,0
8/26/2021 22:36,110,N,1
8/26/2021 22:55,110,N,2
8/27/2021 1:56,110,N,0
8/27/2021 5:11,110,N,1
8/27/2021 5:27,110,N,0
8/27/2021 5:39,110,N,1
8/27/2021 6:41,110,N,1
8/27/2021 7:02,110,N,1
8/27/2021 15:22,110,N,0
8/27/2021 16:22,110,N,0
8/27/2021 17:42,110,N,0
8/28/2021 0:57,110,N,0
8/28/2021 4:09,110,N,2
8/28/2021 4:41,110,N,2
8/28/2021 8:35,110,N,0
8/28/2021 9:31,110,N,1
8/28/2021 9:47,110,N,0
8/28/2021 13:13,110,N,0
8/28/2021 14:12,110,N,0
8/28/2021 14:21,110,N,1
8/28/2021 18:50,110,N,1
8/28/2021 21:39,110,N,0
8/28/2021 22:15,110,N,0
8/28/2021 22:46,110,N,0
8/29/2021 0:40,110,N,0
8/29/2021 3:15,110,N,1
8/29/2021 5:03,110,N,0
8/29/2021 7:39,110,N,2
8/29/2021 9:28,110,N,0
8/29/2021 10:30,110,N,1
8/29/2021 11:59,110,N,0
8/29/2021 12:27,110,N,0
8/29/2021 13:41,110,N,0
8/29/2021 16:27,110,N,3
8/29/2021 17:48,110,N,2
8/29/2021 23:01,110,N,1
8/29/2021 23:53,110,N,1
8/30/2021 0:27,110,N,1
8/30/2021 4:28,110,N,1
8/30/2021 6:15,110,N,0
8/30/2021 9:06,110,N,2
8/30/2021 10:39,110,N,0
8/30/2021 15:09,110,N,0
8/30/2021 16:02,110,N,2
8/30/2021 20:39,110,N,2
8/31/2021 6:42,110,N,1
8/31/2021 18:35,110,N,0
8/31/2021 20:03,110,N,0
9/1/2021 0:00,110,N,0
9/1/2021 1:41,110,N,0
9/1/2021 1:42,110,N,0
9/1/2021 4:38,110,N,1
9/1/2021 4:59,110,N,1
9/1/2021 6:27,110,N,3
9/1/2021 6:29,110,N,0
9/1/2021 7:42,110,N,0
9/1/2021 9:34,110,N,0
9/1/2021 12:20,110,N,0
9/1/2021 14:43,110,N,2
9/1/2021 14:51,110,N,2
9/1/2021 15:28,110,N,1
9/1/2021 17:23,110,N,1
9/2/2021 2:06,110,N,1
9/2/2021 13:59,110,N,2
9/2/2021 15:15,110,N,1
9/2/2021 19:07,110,N,1
9/2/2021 19:09,110,N,0
9/2/2021 22:00,110,N,2
9/3/2021 0:15,110,N,0
9/3/2021 0:21,110,N,0
9/3/2021 4:24,110,N,4
9/3/2021 9:51,110,N,0
9/3/2021 16:03,110,N,1
9/3/2021 16:36,110,N,0
9/3/2021 20:36,110,N,1
9/3/2021 20:47,110,N,0
9/3/2021 21:57,110,N,1
9/3/2021 23:10,110,N,1
9/4/2021 3:55,110,N,0
9/4/2021 8:54,110,N,2
9/4/2021 10:03,110,N,0
9/4/2021 10:14,110,N,0
9/4/2021 10:25,110,N,1
9/4/2021 10:47,110,N,0
9/4/2021 18:56,110,N,0
9/5/2021 0:10,110,N,1
9/5/2021 2:41,110,N,1
9/5/2021 2:50,110,N,0
9/5/2021 4:52,110,N,2
9/5/2021 5:35,110,N,0
9/5/2021 7:11,110,N,0
9/5/2021 8:12,110,N,0
9/5/2021 11:19,110,N,1
9/5/2021 12:42,110,N,1
9/5/2021 13:06,110,N,0
9/6/2021 4:26,110,N,3
9/6/2021 5:20,110,N,2
9/6/2021 6:05,110,N,0
9/6/2021 8:13,110,N,2
9/6/2021 14:58,110,N,0
9/6/2021 21:43,110,N,0
9/6/2021 23:03,110,N,0
9/7/2021 1:02,110,N,0
9/7/2021 1:37,110,N,4
9/7/2021 1:46,110,N,0
9/7/2021 2:09,110,N,1
9/7/2021 2:47,110,N,0
9/7/2021 4:28,110,N,1
9/7/2021 4:47,110,N,0
9/7/2021 6:32,110,N,0
9/7/2021 8:20,110,N,1
9/7/2021 13:58,110,N,0
9/7/2021 15:05,110,N,2
9/7/2021 18:26,110,N,2
9/7/2021 19:26,110,N,0
9/7/2021 20:21,110,N,0
9/7/2021 20:36,110,N,0
9/7/2021 22:40,110,N,0
9/7/2021 22:56,110,N,0
9/8/2021 0:04,110,N,0
9/8/2021 1:17,110,N,1
9/8/2021 2:58,110,N,0
9/8/2021 3:12,110,N,0
9/8/2021 3:43,110,N,0
9/8/2021 7:13,110,N,1
9/8/2021 10:31,110,N,1
9/8/2021 16:10,110,N,1
9/8/2021 18:01,110,N,0
9/8/2021 20:00,110,N,1
9/9/2021 2:09,110,N,2
9/9/2021 2:22,110,N,1
9/9/2021 3:48,110,N,0
9/9/2021 4:13,110,N,1
9/9/2021 6:01,110,N,0
9/9/2021 8:08,110,N,0
9/9/2021 9:13,110,N,3
9/9/2021 9:38,110,N,1
9/9/2021 12:43,110,N,1
9/9/2021 13:34,110,N,1
9/9/2021 16:23,110,N,1
9/9/2021 17:16,110,N,1
9/9/2021 17:56,110,N,1
9/9/2021 20:38,110,N,0
9/9/2021 23:17,110,N,1
9/10/2021 0:07,110,N,1
9/10/2021 1:25,110,N,0
9/10/2021 2:14,110,N,0
9/10/2021 8:46,110,N,0
9/10/2021 8:51,110,N,0
9/10/2021 9:09,110,N,3
9/10/2021 10:01,110,N,0
9/10/2021 10:02,110,N,2
9/10/2021 10:10,110,N,0
9/10/2021 10:30,110,N,1
9/10/2021 10:31,110,N,1
9/10/2021 10:42,110,N,2
9/10/2021 13:52,110,N,0
9/10/2021 14:09,110,N,2
9/10/2021 14:59,110,N,0
9/10/2021 15:28,110,N,0
9/10/2021 19:37,110,N,0
9/10/2021 19:47,110,N,1
9/10/2021 22:59,110,N,1
9/11/2021 1:25,110,N,0
9/11/2021 2:07,110,N,0
9/11/2021 2:52,110,N,1
9/11/2021 3:36,110,N,2
9/11/2021 5:17,110,N,0
9/11/2021 5:32,110,N,2
9/11/2021 5:48,110,N,0
9/11/2021 8:31,110,N,2
9/11/2021 11:00,110,N,1
9/11/2021 11:57,110,N,2
9/11/2021 14:01,110,N,1
9/11/2021 15:09,110,N,2
9/11/2021 18:15,110,N,1
9/11/2021 20:19,110,N,0
9/11/2021 21:32,110,N,1
9/11/2021 21:49,110,N,0
9/12/2021 0:53,110,N,0
9/12/2021 3:35,110,N,1
9/12/2021 6:58,110,N,1
9/12/2021 9:35,110,N,0
9/12/2021 10:33,110,N,1
9/12/2021 15:04,110,N,1
9/12/2021 17:03,110,N,1
9/12/2021 18:16,110,N,0
9/12/2021 20:49,110,N,0
9/12/2021 21:19,110,N,2
9/12/2021 23:28,110,N,0
9/12/2021 23:58,110,N,0
9/13/2021 7:11,110,N,1
9/13/2021 7:58,110,N,2
9/13/2021 8:16,110,N,0
9/13/2021 8:21,110,N,1
9/13/2021 8:59,110,N,0
9/13/2021 9:20,110,N,0
9/13/2021 10:07,110,N,1
9/13/2021 11:09,110,N,0
9/13/2021 11:35,110,N,0
9/13/2021 14:11,110,N,0
9/13/2021 21:46,110,N,0
9/14/2021 3:26,110,N,0
9/14/2021 4:38,110,N,0
9/14/2021 10:02,110,N,1
9/14/2021 10:55,110,N,2
9/14/2021 10:55,110,N,1
9/14/2021 12:33,110,N,0
9/14/2021 14:38,110,N,0
9/14/2021 15:03,110,N,0
9/14/2021 16:06,110,N,3
9/14/2021 17:15,110,N,2
9/14/2021 17:41,110,N,0
9/14/2021 20:41,110,N,0
9/14/2021 20:45,110,N,0
9/14/2021 23:55,110,N,1
9/15/2021 0:15,110,N,0
9/15/2021 1:01,110,N,0
9/15/2021 1:13,110,N,0
9/15/2021 1:47,110,N,0
9/15/2021 4:17,110,N,2
9/15/2021 6:08,110,N,1
9/15/2021 7:21,110,N,1
9/15/2021 8:43,110,N,0
9/15/2021 8:47,110,N,2
9/15/2021 10:56,110,N,0
9/15/2021 11:14,110,N,2
9/15/2021 16:21,110,N,1
9/15/2021 16:29,110,N,1
9/15/2021 19:14,110,N,1
9/15/2021 19:15,110,N,1
9/15/2021 19:29,110,N,0
9/16/2021 9:46,110,N,1
9/16/2021 12:41,110,N,1
9/16/2021 14:17,110,N,1
9/16/2021 15:33,110,N,0
9/16/2021 17:34,110,N,1
9/16/2021 21:16,110,N,1
9/16/2021 22:18,110,N,0
9/17/2021 17:07,110,N,4
9/17/2021 17:35,110,N,1
9/17/2021 17:45,110,N,1
9/17/2021 22:49,110,N,1
9/18/2021 1:07,110,N,0
9/18/2021 2:37,110,N,0
9/18/2021 2:43,110,N,0
9/18/2021 3:58,110,N,0
9/18/2021 5:26,110,N,1
9/18/2021 7:52,110,N,1
9/18/2021 11:14,110,N,2
9/18/2021 15:48,110,N,0
9/18/2021 17:49,110,N,1
9/18/2021 19:50,110,N,0
9/19/2021 1:23,110,N,0
9/19/2021 1:58,110,N,0
9/19/2021 7:13,110,N,1
9/19/2021 10:18,110,N,0
9/19/2021 11:42,110,N,0
9/19/2021 14:05,110,N,0
9/19/2021 15:47,110,N,0
9/19/2021 19:03,110,N,0
9/20/2021 1:22,110,N,2
9/20/2021 3:49,110,N,1
9/20/2021 4:13,110,N,1
9/20/2021 7:53,110,N,0
9/20/2021 8:20,110,N,0
9/20/2021 8:24,110,N,0
9/20/2021 10:22,110,N,1
9/20/2021 13:27,110,N,1
9/20/2021 15:48,110,N,0
9/20/2021 17:44,110,N,0
9/20/2021 18:46,110,N,1
9/20/2021 19:37,110,N,1
9/20/2021 20:56,110,N,0
9/20/2021 21:07,110,N,1
9/20/2021 21:45,110,N,0
9/20/2021 21:55,110,N,1
9/20/2021 22:23,110,N,0
9/20/2021 23:18,110,N,0
9/20/2021 23:41,110,N,0
9/21/2021 2:10,110,N,1
9/21/2021 2:14,110,N,0
9/21/2021 3:45,110,N,1
9/21/2021 7:42,110,N,1
9/21/2021 15:27,110,N,1
9/21/2021 15:55,110,N,0
9/21/2021 20:56,110,N,1
9/22/2021 1:25,110,N,1
9/22/2021 1:33,110,N,0
9/22/2021 2:44,110,N,1
9/22/2021 3:12,110,N,1
9/22/2021 5:51,110,N,0
9/22/2021 6:34,110,N,0
9/22/2021 7:05,110,N,0
9/22/2021 8:03,110,N,0
9/22/2021 9:02,110,N,0
9/22/2021 9:56,110,N,1
9/22/2021 11:49,110,N,0
9/22/2021 11:56,110,N,0
9/22/2021 14:35,110,N,1
9/22/2021 15:31,110,N,0
9/22/2021 15:52,110,N,1
9/22/2021 17:01,110,N,1
9/22/2021 18:19,110,N,0
9/22/2021 20:13,110,N,1
9/22/2021 23:25,110,N,2
9/23/2021 1:41,110,N,0
9/23/2021 8:04,110,N,1
9/23/2021 13:36,110,N,0
9/23/2021 17:07,110,N,1
9/23/2021 17:08,110,N,0
9/23/2021 18:59,110,N,4
9/23/2021 19:22,110,N,0
9/23/2021 20:14,110,N,0
9/23/2021 21:12,110,N,1
9/23/2021 21:28,110,N,1
9/24/2021 1:17,110,N,0
9/24/2021 1:31,110,N,2
9/24/2021 2:22,110,N,1
9/24/2021 2:48,110,N,0
9/24/2021 4:13,110,N,0
9/24/2021 4:19,110,N,1
9/24/2021 4:39,110,N,0
9/24/2021 6:55,110,N,0
9/24/2021 11:13,110,N,1
9/24/2021 12:56,110,N,1
9/24/2021 14:13,110,N,0
9/24/2021 16:54,110,N,2
9/24/2021 18:06,110,N,1
9/24/2021 19:55,110,N,3
9/24/2021 20:25,110,N,2
9/25/2021 2:11,110,N,0
9/25/2021 2:38,110,N,0
9/25/2021 6:05,110,N,0
9/25/2021 7:04,110,N,1
9/25/2021 9:05,110,N,1
9/25/2021 9:49,110,N,1
9/25/2021 10:55,110,N,2
9/25/2021 11:15,110,N,1
9/25/2021 21:50,110,N,0
9/25/2021 22:49,110,N,1
9/25/2021 23:20,110,N,1
9/25/2021 23:50,110,N,2
9/25/2021 23:57,110,N,0
9/26/2021 0:38,110,N,2
9/26/2021 1:01,110,N,0
9/26/2021 3:28,110,N,2
9/26/2021 4:25,110,N,0
9/26/2021 8:36,110,N,1
9/26/2021 11:14,110,N,0
9/26/2021 11:39,110,N,1
9/26/2021 13:28,110,N,3
9/26/2021 15:25,110,N,0
9/26/2021 16:11,110,N,1
9/26/2021 16:26,110,N,1
9/26/2021 18:03,110,N,1
9/26/2021 20:25,110,N,0
9/26/2021 20:56,110,N,0
9/27/2021 0:28,110,N,0
9/27/2021 0:39,110,N,1
9/27/2021 1:36,110,N,1
9/27/2021 4:40,110,N,1
9/27/2021 10:56,110,N,1
9/27/2021 11:41,110,N,0
9/27/2021 14:18,110,N,0
9/27/2021 15:58,110,N,1
9/27/2021 16:18,110,N,1
9/27/2021 16:20,110,N,0
9/27/2021 17:57,110,N,0
9/27/2021 19:43,110,N,0
9/28/2021 0:12,110,N,0
9/28/2021 1:25,110,N,0
9/28/2021 1:47,110,N,2
9/28/2021 3:06,110,N,1
9/28/2021 4:42,110,N,0
9/28/2021 7:52,110,N,1
9/28/2021 9:45,110,N,0
9/28/2021 14:59,110,N,1
9/28/2021 15:25,110,N,0
9/28/2021 16:38,110,N,3
9/28/2021 16:41,110,N,1
9/28/2021 21:28,110,N,0
9/29/2021 1:17,110,N,1
9/29/2021 1:41,110,N,0
9/29/2021 5:55,110,N,1
9/29/2021 6:59,110,N,0
9/29/2021 9:07,110,N,0
9/29/2021 9:09,110,N,1
9/29/2021 10:45,110,N,1
9/29/2021 12:33,110,N,0
9/29/2021 14:04,110,N,1
9/29/2021 15:05,110,N,1
9/29/2021 16:27,110,N,0
9/29/2021 17:26,110,N,1
9/29/2021 18:21,110,N,0
9/29/2021 19:29,110,N,1
9/29/2021 20:03,110,N,0
9/30/2021 4:39,110,N,0
9/30/2021 5:53,110,N,2
9/30/2021 6:32,110,N,0
9/30/2021 7:36,110,N,0
9/30/2021 10:08,110,N,1
9/30/2021 11:01,110,N,0
9/30/2021 11:54,110,N,0
9/30/2021 13:12,110,N,1
9/30/2021 16:21,110,N,1
9/30/2021 16:35,110,N,0
9/30/2021 16:59,110,N,1
9/30/2021 17:39,110,N,1
10/1/2021 0:47,110,N,0
10/1/2021 4:15,110,N,0
